"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene Symbol"	"Gene ID"	"Ensembl Gene ID"	"Reactome Pathways"	"WikiPathways"	"Number of Protein Pathway Groups"	"Number of Razor Peptides"	"Abundance Ratio Con_Abeta  Con"	"Abundance Ratio siIft88  Con"	"Abundance Ratio siIft88_Abeta  Con_Abeta"	"Abundance Ratio siIft88_Abeta  siIft88"	"Abundance Ratio log2 Con_Abeta  Con"	"Abundance Ratio log2 siIft88  Con"	"Abundance Ratio log2 siIft88_Abeta  Con_Abeta"	"Abundance Ratio log2 siIft88_Abeta  siIft88"	"Abundance Ratio P-Value Con_Abeta  Con"	"Abundance Ratio P-Value siIft88  Con"	"Abundance Ratio P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Adj P-Value Con_Abeta  Con"	"Abundance Ratio Adj P-Value siIft88  Con"	"Abundance Ratio Adj P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio Adj P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Variability in Percent Con_Abeta  Con"	"Abundance Ratio Variability in Percent siIft88  Con"	"Abundance Ratio Variability in Percent siIft88_Abeta  Con_Abeta"	"Abundance Ratio Variability in Percent siIft88_Abeta  siIft88"	"Abundance Ratio Weight Con_Abeta  Con"	"Abundance Ratio Weight siIft88  Con"	"Abundance Ratio Weight siIft88_Abeta  Con_Abeta"	"Abundance Ratio Weight siIft88_Abeta  siIft88"	"Abundance F1 Sample Con"	"Abundance F2 Sample Con"	"Abundance F3 Sample Con"	"Abundance F4 Sample Con"	"Abundance F5 Sample Con_Abeta"	"Abundance F6 Sample Con_Abeta"	"Abundance F7 Sample Con_Abeta"	"Abundance F8 Sample Con_Abeta"	"Abundance F9 Sample siIft88"	"Abundance F10 Sample siIft88"	"Abundance F11 Sample siIft88"	"Abundance F12 Sample siIft88"	"Abundance F13 Sample siIft88_Abeta"	"Abundance F14 Sample siIft88_Abeta"	"Abundance F15 Sample siIft88_Abeta"	"Abundance F16 Sample siIft88_Abeta"	"Abundances Normalized F1 Sample Con"	"Abundances Normalized F2 Sample Con"	"Abundances Normalized F3 Sample Con"	"Abundances Normalized F4 Sample Con"	"Abundances Normalized F5 Sample Con_Abeta"	"Abundances Normalized F6 Sample Con_Abeta"	"Abundances Normalized F7 Sample Con_Abeta"	"Abundances Normalized F8 Sample Con_Abeta"	"Abundances Normalized F9 Sample siIft88"	"Abundances Normalized F10 Sample siIft88"	"Abundances Normalized F11 Sample siIft88"	"Abundances Normalized F12 Sample siIft88"	"Abundances Normalized F13 Sample siIft88_Abeta"	"Abundances Normalized F14 Sample siIft88_Abeta"	"Abundances Normalized F15 Sample siIft88_Abeta"	"Abundances Normalized F16 Sample siIft88_Abeta"	"Found in Sample F1 Sample Con"	"Found in Sample F2 Sample Con"	"Found in Sample F3 Sample Con"	"Found in Sample F4 Sample Con"	"Found in Sample F5 Sample Con_Abeta"	"Found in Sample F6 Sample Con_Abeta"	"Found in Sample F7 Sample Con_Abeta"	"Found in Sample F8 Sample Con_Abeta"	"Found in Sample F9 Sample siIft88"	"Found in Sample F10 Sample siIft88"	"Found in Sample F11 Sample siIft88"	"Found in Sample F12 Sample siIft88"	"Found in Sample F13 Sample siIft88_Abeta"	"Found in Sample F14 Sample siIft88_Abeta"	"Found in Sample F15 Sample siIft88_Abeta"	"Found in Sample F16 Sample siIft88_Abeta"	"Number of Protein Groups"	"Modifications"
"False"	"High"	"IsMasterProtein"	"Q99JH1"	"Ribonuclease P protein subunit p25-like protein [OS=Mus musculus]"	"0.006"	"1.820"	"6"	"1"	"5"	"1"	"163"	"17.7"	"10.46"	"9.36"	"1"	"RNA metabolism OR transcription;other metabolic processes"	"nucleus;other cell component"	"nucleic acid binding activity"	"Pf01918"	"69961"	"Rpp25l"	"mmu:69961; Q99JH1; Q9CYX4"	"ENSMUSG00000036114"	""	""	"0"	"0"	"0.658"	"0.969"	"1.565"	"1.087"	"-0.60"	"-0.05"	"0.65"	"0.12"	"0.259744391361189"	"0.62861302324605"	"0.913444092014781"	"0.311623928370559"	"0.669608314032465"	"0.935751121632902"	"0.981976601059153"	"0.708624275472777"	"22.02"	"22.45"	"16.00"	"14.93"	"21.8209119560991"	"21.2515337392605"	"20.6972874050595"	"18.9087444262308"	"2292213"	"2241447.75"	"1989662.375"	"2382378"	"1477496.375"	"1437977.5"	"958428.875"	""	"229912.5625"	"168974.3125"	""	"346490.90625"	"242675.453125"	"337479.28125"	"221154.640625"	"283380.625"	"2440798.36024779"	"2320682.62911015"	"1989662.375"	"2767217.6334916"	"1779395.07982494"	"1645700.09954855"	"1133492.9549327"	""	"2353048.80535971"	"1922609.20796226"	""	"2687623.26534394"	"2479952.86818311"	"2637014.26377494"	"2718292.6384831"	"2300121.805762"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"O35075"	"Vacuolar protein sorting-associated protein 26C [OS=Mus musculus]"	"0.006"	"1.820"	"4"	"1"	"3"	"1"	"297"	"32.9"	"7.68"	"0.00"	"1"	"transport"	"other cytoplasmic organelle"	""	"Pf03643"	"13185"	"Vps26c"	"mmu:13185; O35075; Q542V5"	"ENSMUSG00000022898"	""	""	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"High"	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9CY21"	"Probable 18S rRNA (guanine-N(7))-methyltransferase [OS=Mus musculus]"	"0.006"	"1.816"	"6"	"1"	"1"	"1"	"281"	"31.6"	"8.88"	"0.00"	"1"	"cell organization and biogenesis;RNA metabolism OR transcription;other metabolic processes;other biological processes"	"nucleus;other cell component"	"other molecular function"	"Pf08241, Pf12589"	"66138"	"Bud23"	"mmu:66138; Q3U915; Q9CY21"	"ENSMUSG00000005378"	"Major pathway of rRNA processing in the nucleolus and cytosol"	""	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9Z2G0"	"Protein fem-1 homolog B [OS=Mus musculus]"	"0.006"	"1.813"	"1"	"1"	"2"	"1"	"627"	"70.2"	"6.61"	"3.80"	"1"	"protein metabolism;other metabolic processes;developmental processes;other biological processes"	"cytosol;nucleus;other cell component"	"signal transduction activity or receptor binding;other molecular function"	"Pf00023, Pf12796"	"14155"	"Fem1b"	"mmu:14155; Q3TV57; Q3ULQ3; Q3V148; Q80U13; Q99NC9; Q9QZL3; Q9Z2G0"	"ENSMUSG00000032244"	"Neddylation"	""	"1"	"0"	"1.035"	"2.755"	"2.792"	"1.049"	"0.05"	"1.46"	"1.48"	"0.07"	"0.595631601429669"	"0.421722707279405"	"0.341373858131569"	"0.477995145498449"	"0.88106646449386"	"0.861524515745766"	"0.737201941767333"	"0.78659123739279"	"33.99"	"15.08"	"27.87"	"19.25"	"21.1986168939898"	"20.574570034877"	"20.6217324977537"	"19.5514130268558"	"1240708.625"	"1167010.875"	"1464944.25"	"1154105.375"	"793314.3125"	"1203391"	"1434182.75"	""	"358278.90625"	"357760.8125"	""	"402447.75"	"294870.53125"	"498216.125"	"359475.34375"	"467798.96875"	"1321133.58463864"	"1208264.55383363"	"1464944.25"	"1340534.85408589"	"955413.230314833"	"1377226.47850597"	"1696146.77271801"	""	"3666818.99923213"	"4070643.76936323"	""	"3121663.27160375"	"3013345.64456111"	"3892988.69904382"	"4418443.03095012"	"3796994.26781506"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9D2C6"	"DNA-directed RNA polymerase III subunit RPC8 [OS=Mus musculus]"	"0.006"	"1.803"	"7"	"1"	"3"	"1"	"204"	"22.9"	"4.58"	"0.00"	"1"	"RNA metabolism OR transcription;other metabolic processes;stress response"	"cytoskeleton;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf03876, Pf08292"	"78929"	"Polr3h"	"mmu:78929; Q91XE5; Q9D2C6"	"ENSMUSG00000022476"	"RNA Polymerase III Transcription Initiation From Type 1 Promoter; RNA Polymerase III Transcription Initiation From Type 2 Promoter; RNA Polymerase III Transcription Initiation From Type 3 Promoter"	"Purine metabolism; Eukaryotic transcription initiation"	"5"	"0"	"1.113"	"0.543"	"0.010"	"0.010"	"0.15"	"-0.88"	"-6.64"	"-6.64"	"0.502389396287806"	"0.231232048907681"	"1E-17"	"1E-17"	"0.85638065054706"	"0.658205255380687"	"6.29076086956522E-17"	"1.64732824427481E-16"	"88.97"	"119.72"	""	""	"20.4083335636114"	"19.5104174162936"	""	""	"701341.25"	""	"1867438.125"	"123086.625"	"690278.4375"	"416139.59375"	"923741.875"	""	""	""	"35607.94921875"	"58107.47265625"	""	""	""	""	"746803.448446604"	""	"1867438.125"	"142969.536801871"	"831323.904531913"	"476252.911370635"	"1092470.11938034"	""	""	""	"364449.951043493"	"450721.772445577"	""	""	""	""	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"P42225"	"Signal transducer and activator of transcription 1 [OS=Mus musculus]"	"0.006"	"1.798"	"2"	"1"	"1"	"1"	"749"	"87.1"	"5.58"	"0.00"	"1"	"cell cycle OR cell proliferation;RNA metabolism OR transcription;other metabolic processes;stress response;developmental processes;signal transduction;other biological processes"	"cytosol;nucleus;other cell component"	"signal transduction activity or receptor binding;nucleic acid binding activity;other molecular function"	"Pf00017, Pf01017, Pf02864, Pf02865, Pf12162"	""	"Stat1"	"P42225"	""	"Signaling by SCF-KIT; Downstream signal transduction; Interleukin-20 family signaling; Regulation of IFNA/IFNB signaling; Interleukin-4 and Interleukin-13 signaling; Interleukin-35 Signalling; Interleukin-27 signaling; Regulation of IFNG signaling; Interleukin-6 signaling; ISG15 antiviral mechanism; Interleukin-9 signaling; Interleukin-21 signaling"	""	"14"	"0"	"3.445"	"2.384"	"0.663"	"0.898"	"1.78"	"1.25"	"-0.59"	"-0.16"	"0.000179583030662567"	"0.531992877349268"	"0.253979860747482"	"0.810001362010333"	"0.00200838027045334"	"0.907907778225112"	"0.664166119930486"	"0.959194604870627"	"0.00"	"14.58"	"10.21"	"26.19"	"20.7993838794383"	"19.1361472644727"	"20.5046507082034"	"17.8665062606265"	"444908.34375"	""	""	""	""	""	"1379989"	""	"110334.453125"	""	"207778.40625"	"131266.546875"	"104748.5625"	"110754.0546875"	"100827.890625"	"134801.53125"	"473748.101020961"	""	""	""	""	""	"1632054.13587379"	""	"1129222.12815491"	""	"2126627.10566418"	"1018194.18339384"	"1070448.18363284"	"865416.155030547"	"1239312.51031019"	"1094146.57928089"	"Peak Found"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"n/a"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q921E6"	"Polycomb protein EED [OS=Mus musculus]"	"0.006"	"1.795"	"3"	"1"	"1"	"1"	"441"	"50.2"	"7.03"	"0.00"	"1"	"cell organization and biogenesis;protein metabolism;other metabolic processes;developmental processes;other biological processes"	"cytosol;nucleus;other cell component"	"enzyme regulator activity;nucleic acid binding activity;other molecular function"	"Pf00400"	"13626"	"Eed"	"mmu:13626; P97462; Q921E6"	"ENSMUSG00000030619"	"PKMTs methylate histone lysines; Transcriptional Regulation by E2F6; Regulation of PTEN gene transcription; PRC2 methylates histones and DNA; Oxidative Stress Induced Senescence"	"Mechanisms associated with pluripotency"	"6"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q91YR1"	"Twinfilin-1 [OS=Mus musculus]"	"0.007"	"1.779"	"2"	"1"	"1"	"1"	"350"	"40.1"	"6.67"	"2.32"	"1"	"cell organization and biogenesis;protein metabolism;other metabolic processes;other biological processes"	"cytosol;cytoskeleton;other cell component"	"cytoskeletal activity;kinase activity;other molecular function"	"Pf00241"	"19230"	"Twf1"	"mmu:19230; O09132; Q52L77; Q80X09; Q91YR1"	"ENSMUSG00000022451"	"RHOBTB2 GTPase cycle"	""	"1"	"0"	"0.010"	"0.387"	"100.000"	"1.104"	"-6.64"	"-1.37"	"6.64"	"0.14"	"1E-17"	"0.106807409147589"	"1E-17"	"0.457289815823474"	"1.53311258278146E-16"	"0.410189638749377"	"6.29076086956522E-17"	"0.778258219674336"	""	"32.87"	""	"0.00"	""	"19.9246555002087"	""	"16.316857815071"	"1383907.25"	"1145480.375"	"783083.9375"	"653147.125"	""	""	""	""	""	""	""	"48115.00390625"	""	""	"33517.59765625"	""	"1473614.60149429"	"1185972.95352929"	"783083.9375"	"758653.849877871"	""	""	""	""	""	""	""	"373213.269318095"	""	""	"411977.061440525"	""	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"n/a"	"n/a"	"Peak Found"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q8BVY0"	"Ribosomal L1 domain-containing protein 1 [OS=Mus musculus]"	"0.008"	"1.775"	"6"	"1"	"1"	"1"	"452"	"50.4"	"9.98"	"0.00"	"1"	"RNA metabolism OR transcription;other metabolic processes;other biological processes"	"nucleus;other cell component"	"nucleic acid binding activity"	"Pf00687"	"66409"	"Rsl1d1"	"mmu:66409; Q8BVY0; Q8K235"	"ENSMUSG00000005846"	""	""	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q5SWD9"	"Pre-rRNA-processing protein TSR1 homolog [OS=Mus musculus]"	"0.008"	"1.767"	"1"	"1"	"2"	"1"	"803"	"92.0"	"6.99"	"0.00"	"1"	"RNA metabolism OR transcription;other metabolic processes"	"nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf04950, Pf08142"	"104662"	"Tsr1"	"mmu:104662; Q3TMW6; Q3TRK6; Q3U4T2; Q3UYU4; Q3V3X8; Q5SWD9; Q6ZPR9; Q8K2F5"	"ENSMUSG00000038335"	"Major pathway of rRNA processing in the nucleolus and cytosol"	""	"1"	"0"	"100.000"	"100.000"	"3.715"	"1.033"	"6.64"	"6.64"	"1.89"	"0.05"	"1E-17"	"1E-17"	"0.210939310564279"	"0.578878359735379"	"1.53311258278146E-16"	"6.59604519774011E-17"	"0.607159552077628"	"0.862125259012387"	""	""	"15.94"	"16.35"	""	""	"19.1332332881824"	"18.3751527528155"	""	""	""	""	""	"398491.375"	""	""	"163473.78125"	"147866.21875"	""	"206102.421875"	"137554.671875"	"226525.46875"	"131944.265625"	"267234.5625"	""	""	""	""	""	"456055.324583825"	""	""	"1673078.58907426"	"1682438.88381148"	""	"1598673.02166745"	"1405700.90075274"	"1770037.23010642"	"1621775.2651488"	"2169068.70206641"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"E9Q4P1"	"WD repeat and FYVE domain-containing protein 1 [OS=Mus musculus]"	"0.008"	"1.766"	"3"	"1"	"1"	"1"	"410"	"46.2"	"7.34"	"0.00"	"1"	"other biological processes"	"cytosol;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component"	"other molecular function"	"Pf00400, Pf01363"	"69368"	"Wdfy1"	"E9Q4P1; mmu:69368; Q5DTX9"	"ENSMUSG00000073643"	""	""	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"High"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"A2ALU4"	"Protein Shroom2 [OS=Mus musculus]"	"0.008"	"1.761"	"1"	"1"	"4"	"1"	"1481"	"164.6"	"6.70"	"0.00"	"1"	"cell organization and biogenesis;developmental processes;other biological processes"	"plasma membrane;other membranes;cytoskeleton;other cell component"	"cytoskeletal activity;other molecular function"	"Pf00595, Pf08687, Pf08688"	"110380"	"Shroom2"	"A2ALU4; mmu:110380; Q2EY23; Q8C7N1; Q8CCR2; Q8CDZ0"	"ENSMUSG00000045180"	""	""	"0"	"0"	"1.068"	"1.070"	"1.017"	"1.112"	"0.09"	"0.10"	"0.02"	"0.15"	"0.433731091324499"	"0.717875452173663"	"0.604453273128968"	"0.122117793197304"	"0.811657195440079"	"0.937647340629836"	"0.873373821271013"	"0.407310970200592"	"41.20"	"25.18"	"32.23"	"21.11"	"30.5758562989421"	"29.7120398144665"	"29.748357083324"	"27.4302788708617"	"806478528"	"832914176"	"532168160"	"788593664"	"975118400"	"802992704"	"431702048"	""	"74690448"	"51813428"	"89964016"	"127254896"	"73784624"	"121555400"	"86272112"	"113342608"	"858755913.485113"	"862357581.069107"	"532168160"	"915979870.81838"	"1174365577.17901"	"918988769.232868"	"510555600.735649"	""	"764422211.327323"	"589539157.136028"	"920788249.42862"	"987077042.858245"	"754021008.554002"	"949816304.134578"	"1060402107.29125"	"919970460.86949"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"O35711"	"Liprin-beta-2 [OS=Mus musculus]"	"0.008"	"1.760"	"2"	"1"	"1"	"1"	"882"	"98.7"	"6.33"	"0.00"	"1"	"cell organization and biogenesis"	"other cell component"	"other molecular function"	"Pf00536, Pf07647"	"19024"	"Ppfibp2"	"mmu:19024; O35711; Q497W6; Q7TMG4; Q8CBS6; Q99KX6"	"ENSMUSG00000036528"	"Receptor-type tyrosine-protein phosphatases"	""	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"P97290"	"Plasma protease C1 inhibitor [OS=Mus musculus]"	"0.012"	"1.739"	"1"	"1"	"6"	"1"	"504"	"55.5"	"6.29"	"5.84"	"1"	"stress response;other biological processes"	"non-structural extracellular"	"enzyme regulator activity"	"Pf00079"	"12258"	"Serping1"	"A2ATR7; mmu:12258; O88330; P97290; Q99M43; Q9QX09"	"ENSMUSG00000023224"	"Regulation of Complement cascade; Platelet degranulation ; Intrinsic Pathway of Fibrin Clot Formation"	""	"3"	"0"	"0.606"	"0.064"	"0.010"	"0.010"	"-0.72"	"-3.96"	"-6.64"	"-6.64"	"0.0455810209606287"	"0.000129845021144437"	"1E-17"	"1E-17"	"0.23140364807863"	"0.000826125679488447"	"6.29076086956522E-17"	"1.64732824427481E-16"	"54.09"	"12.35"	""	""	"23.0420548596889"	"22.4130836700805"	""	""	"5778981.5"	"4288475.5"	"5521584.5"	"5575156"	"4719472"	"3088431"	"1642328.5"	""	"36531.12109375"	""	""	""	""	""	""	""	"6153585.45174567"	"4440072.53714232"	"5521584.5"	"6475743.9804542"	"5683807.68864599"	"3534569.35463094"	"1942311.87414422"	""	"373879.138718656"	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"n/a"	"Peak Found"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"B2RUR8"	"OTU domain-containing protein 7B [OS=Mus musculus]"	"0.012"	"1.737"	"3"	"1"	"2"	"1"	"840"	"91.9"	"6.86"	"0.00"	"1"	"protein metabolism;other metabolic processes;developmental processes;other biological processes"	"nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf01754, Pf02338"	"229603"	"Otud7b"	"B2RUR8; mmu:229603; Q8CFS0"	"ENSMUSG00000038495"	"Ovarian tumor domain proteases; TNFR1-induced proapoptotic signaling; Regulation of TNFR1 signaling; TNFR1-induced NFkappaB signaling pathway"	""	"4"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"Q9D554"	"Splicing factor 3A subunit 3 [OS=Mus musculus]"	"0.013"	"1.712"	"4"	"1"	"2"	"1"	"501"	"58.8"	"5.34"	"0.00"	"1"	"cell organization and biogenesis;RNA metabolism OR transcription;other metabolic processes"	"nucleus"	"nucleic acid binding activity;other molecular function"	"Pf11931, Pf12108, Pf13297, Pf16837"	"75062"	"Sf3a3"	"mmu:75062; Q9D554"	"ENSMUSG00000028902"	"mRNA Splicing - Major Pathway"	"miRNAs and TFs in iPS Cell Generation; mRNA processing; Exercise-induced circadian regulation"	"4"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"P63321"	"Ras-related protein Ral-A [OS=Mus musculus]"	"0.013"	"1.703"	"3"	"1"	"6"	"1"	"206"	"23.5"	"7.11"	"10.54"	"1"	"cell cycle OR cell proliferation;cell organization and biogenesis;transport;developmental processes;signal transduction;other biological processes"	"plasma membrane;other membranes;mitochondrion;other cell component"	"signal transduction activity or receptor binding;cytoskeletal activity;other molecular function"	"Pf00071"	"56044"	"Rala"	"mmu:56044; P05810; P63321"	"ENSMUSG00000008859"	""	""	"0"	"0"	"0.826"	"0.444"	"0.453"	"0.944"	"-0.28"	"-1.17"	"-1.14"	"-0.08"	"0.783440948923577"	"0.149017986224911"	"0.0903021174019549"	"0.997678244721242"	"0.925991374461535"	"0.507966420197325"	"0.347258142500873"	"0.9991156156809"	"30.05"	"15.18"	"27.84"	"37.21"	"22.1564482478439"	"21.4251104227207"	"21.0144824781193"	"17.984737047543"	"2640290.5"	"3011733.5"	"2200555.5"	"2724216.75"	"2683326.5"	"1992793.75"	"1566296.375"	""	"133868.765625"	"85439.6484375"	""	"182447.140625"	"101205.3828125"	"125516.5078125"	""	"164643.765625"	"2811438.86845499"	"3118197.87767041"	"2200555.5"	"3164275.62211084"	"3231614.00085593"	"2280662.16109412"	"1852391.92256089"	""	"1370084.93839429"	"972142.169899322"	""	"1415186.28914731"	"1034239.66515537"	"980767.827330976"	""	"1336367.70508509"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"Q8VI33"	"Transcription initiation factor TFIID subunit 9 [OS=Mus musculus]"	"0.013"	"1.690"	"3"	"1"	"2"	"1"	"264"	"29.0"	"7.91"	"0.00"	"1"	"cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes;other biological processes"	"nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf02291"	"108143"	"Taf9"	"mmu:108143; Q32P09; Q80XS3; Q8VI33; Q9CV61"	"ENSMUSG00000052293; ENSMUSG00000078941"	"RNA Polymerase II Pre-transcription Events; Regulation of TP53 Activity through Phosphorylation; RNA polymerase II transcribes snRNA genes; RNA Polymerase II Promoter Escape; RNA Polymerase II Transcription Pre-Initiation And Promoter Opening; RNA Polymerase II Transcription Initiation"	"Estrogen signaling; Purine metabolism; Eukaryotic transcription initiation"	"10"	"0"	""	"100.000"	"100.000"	"0.846"	""	"6.64"	"6.64"	"-0.24"	""	"1E-17"	"1E-17"	"0.64856580729863"	""	"6.59604519774011E-17"	"6.29076086956522E-17"	"0.901226665904987"	""	""	""	"32.53"	""	""	""	"16.8466569313511"	""	""	""	""	""	""	""	""	"47061.921875"	"74448.7265625"	""	"65682.5234375"	"51105.984375"	"52172.76171875"	""	"77403.203125"	""	""	""	""	""	""	""	""	"481657.017092751"	"847086.19370845"	""	"509479.10878144"	"522263.092125842"	"407670.409642"	""	"628260.296001668"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"High"	"Peak Found"	"High"	"n/a"	"Peak Found"	"1"	""
