"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene Symbol"	"Gene ID"	"Ensembl Gene ID"	"WikiPathways"	"Reactome Pathways"	"Number of Protein Pathway Groups"	"Number of Razor Peptides"	"Abundance Ratio Con_Abeta  Con"	"Abundance Ratio siIft88  Con"	"Abundance Ratio siIft88_Abeta  Con_Abeta"	"Abundance Ratio siIft88_Abeta  siIft88"	"Abundance Ratio log2 Con_Abeta  Con"	"Abundance Ratio log2 siIft88  Con"	"Abundance Ratio log2 siIft88_Abeta  Con_Abeta"	"Abundance Ratio log2 siIft88_Abeta  siIft88"	"Abundance Ratio P-Value Con_Abeta  Con"	"Abundance Ratio P-Value siIft88  Con"	"Abundance Ratio P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Adj P-Value Con_Abeta  Con"	"Abundance Ratio Adj P-Value siIft88  Con"	"Abundance Ratio Adj P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio Adj P-Value siIft88_Abeta  siIft88"	"Abundance F1 Sample Con"	"Abundance F2 Sample Con"	"Abundance F3 Sample Con"	"Abundance F4 Sample Con"	"Abundance F5 Sample Con_Abeta"	"Abundance F6 Sample Con_Abeta"	"Abundance F7 Sample Con_Abeta"	"Abundance F8 Sample Con_Abeta"	"Abundance F9 Sample siIft88"	"Abundance F10 Sample siIft88"	"Abundance F11 Sample siIft88"	"Abundance F12 Sample siIft88"	"Abundance F13 Sample siIft88_Abeta"	"Abundance F14 Sample siIft88_Abeta"	"Abundance F15 Sample siIft88_Abeta"	"Abundance F16 Sample siIft88_Abeta"	"Abundances Normalized F1 Sample Con"	"Abundances Normalized F2 Sample Con"	"Abundances Normalized F3 Sample Con"	"Abundances Normalized F4 Sample Con"	"Abundances Normalized F5 Sample Con_Abeta"	"Abundances Normalized F6 Sample Con_Abeta"	"Abundances Normalized F7 Sample Con_Abeta"	"Abundances Normalized F8 Sample Con_Abeta"	"Abundances Normalized F9 Sample siIft88"	"Abundances Normalized F10 Sample siIft88"	"Abundances Normalized F11 Sample siIft88"	"Abundances Normalized F12 Sample siIft88"	"Abundances Normalized F13 Sample siIft88_Abeta"	"Abundances Normalized F14 Sample siIft88_Abeta"	"Abundances Normalized F15 Sample siIft88_Abeta"	"Abundances Normalized F16 Sample siIft88_Abeta"	"Found in Sample F1 Sample Con"	"Found in Sample F2 Sample Con"	"Found in Sample F3 Sample Con"	"Found in Sample F4 Sample Con"	"Found in Sample F5 Sample Con_Abeta"	"Found in Sample F6 Sample Con_Abeta"	"Found in Sample F7 Sample Con_Abeta"	"Found in Sample F8 Sample Con_Abeta"	"Found in Sample F9 Sample siIft88"	"Found in Sample F10 Sample siIft88"	"Found in Sample F11 Sample siIft88"	"Found in Sample F12 Sample siIft88"	"Found in Sample F13 Sample siIft88_Abeta"	"Found in Sample F14 Sample siIft88_Abeta"	"Found in Sample F15 Sample siIft88_Abeta"	"Found in Sample F16 Sample siIft88_Abeta"	"Number of Protein Groups"	"Modifications"
"False"	"High"	"IsMasterProtein"	"P60229"	"Eukaryotic translation initiation factor 3 subunit E [OS=Mus musculus]"	"0.000"	"16.553"	"10"	"3"	"28"	"3"	"445"	"52.2"	"6.04"	"53.41"	"3"	"cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes;other biological processes"	"cytosol;translational apparatus;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf01399, Pf09440"	"16341"	"Eif3e"	"mmu:16341; O43902; P60229; Q64058; Q64059; Q64252"	"ENSMUSG00000022336"	"Translation factors"	"L13a-mediated translational silencing of Ceruloplasmin expression; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Translation initiation complex formation; Formation of the ternary complex, and subsequently, the 43S complex; Ribosomal scanning and start codon recognition"	"7"	"0"	"3.729"	"4.675"	"0.338"	"0.270"	"1.90"	"2.22"	"-1.56"	"-1.89"	"0.100719480082049"	"0.0614689777920815"	"0.297869454725298"	"0.194225019927346"	"0.389813937188195"	"0.0881460986739762"	"0.449794839263903"	"0.877366196732892"	"1070520.9609375"	"728781.4296875"	"257701.265625"	"212899.28125"	"2052752.34375"	"2336101.1328125"	"1738710.8046875"	"1064219.078125"	"690558.71875"	"1887493.140625"	"3065090.546875"	"2466368.96289063"	"589110.80859375"	"368090.40625"	"1102672.27539063"	"117268.03125"	"1368768.27016848"	"927266.020105375"	"339587.274783828"	"302711.613749513"	"2052752.34375"	"2509180.88003199"	"2132595.68804768"	"1108535.920556"	"786205.634716036"	"2243192.1411146"	"3785129.24123165"	"3067487.50689262"	"785974.308047828"	"453432.557655849"	"2006360.70100254"	"636575.82960957"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"Q60605"	"Myosin light polypeptide 6 [OS=Mus musculus]"	"0.000"	"16.473"	"42"	"5"	"25"	"5"	"151"	"16.9"	"4.65"	"47.06"	"5"	"other biological processes"	"cytoskeleton;other cell component"	"cytoskeletal activity;other molecular function"	""	"17904"	"Myl6"	"mmu:17904; Q60605"	"ENSMUSG00000090841"	"Focal adhesion"	"Smooth Muscle Contraction; RHO GTPases activate PAKs"	"3"	"0"	"1.614"	"2.967"	"2.073"	"1.128"	"0.69"	"1.57"	"1.05"	"0.17"	"0.638785677025472"	"0.0445324294816439"	"0.710138785454841"	"0.870278232366789"	"0.999998382916006"	"0.0674059046244883"	"0.878329550430987"	"0.99999998630615"	"1730701.3125"	"1287176.96875"	"913252.109375"	"839205.2109375"	"2296543.5"	"2553989.59375"	"1822106.0234375"	"1770531.6875"	"3101443.8125"	"3855956.859375"	"3065567.390625"	"3995727.125"	"4212273.4375"	"3473898.171875"	"2833143.90625"	"163119.372558594"	"2212874.97221387"	"1637741.32594996"	"1203443.04193108"	"1193226.96712905"	"2296543.5"	"2743212.51183286"	"2234883.1319576"	"1844261.21878436"	"3531014.14106603"	"4582613.80518862"	"3785718.10318989"	"4969590.20378049"	"5619891.28709127"	"4279325.15046162"	"5155029.94012535"	"885474.487846656"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"O89053"	"Coronin-1A [OS=Mus musculus]"	"0.000"	"16.005"	"15"	"6"	"29"	"6"	"461"	"51.0"	"6.48"	"54.38"	"6"	"cell adhesion;cell cycle OR cell proliferation;cell organization and biogenesis;stress response;transport;signal transduction;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;other cytoplasmic organelle;other cell component"	"cytoskeletal activity;other molecular function"	"Pf00400, Pf08953, Pf08954, Pf16300"	"12721"	"Coro1a"	"mmu:12721; O89053; Q7TMU0; Q9R1Y8; Q9R288"	"ENSMUSG00000030707"	""	""	"0"	"0"	"1.503"	"5.492"	"3.000"	"0.821"	"0.59"	"2.46"	"1.59"	"-0.28"	"0.58126083083013"	"0.00192677843830946"	"0.0728174375965945"	"0.849119448399599"	"0.999998382916006"	"0.0049355170765927"	"0.146413671317217"	"0.99999998630615"	"3111633.8125"	"1478659.3828125"	"1327671.296875"	"544630.6796875"	"3184862.1484375"	"2809633.4609375"	"1936840.75"	"2365502.421875"	"5135611.0625"	"7948789.265625"	"8509683.4375"	"8543960.375"	"5948855.03125"	"8690048.84375"	"4635485.78125"	"545116.577148438"	"3978535.4853804"	"1881374.22982903"	"1749546.22912319"	"774385.10349925"	"3184862.1484375"	"3017796.8158403"	"2375609.68779246"	"2464008.07757616"	"5846926.90920791"	"9446742.46928489"	"10508743.9083148"	"10626346.7080697"	"7936787.35588754"	"10704845.8923964"	"8434470.24934161"	"2959101.75717388"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P23116"	"Eukaryotic translation initiation factor 3 subunit A [OS=Mus musculus]"	"0.000"	"15.687"	"5"	"6"	"20"	"6"	"1344"	"161.8"	"6.77"	"51.49"	"6"	"cell organization and biogenesis;protein metabolism;other metabolic processes;other biological processes"	"cytosol;cytoskeleton;translational apparatus;nucleus;other cell component"	"signal transduction activity or receptor binding;nucleic acid binding activity"	"Pf01399"	"13669"	"Eif3a"	"E9QQ50; mmu:13669; P23116; Q60697; Q62162"	"ENSMUSG00000024991"	"Translation factors"	"L13a-mediated translational silencing of Ceruloplasmin expression; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Translation initiation complex formation; Formation of the ternary complex, and subsequently, the 43S complex; Ribosomal scanning and start codon recognition"	"7"	"0"	"2.129"	"6.277"	"2.602"	"0.882"	"1.09"	"2.65"	"1.38"	"-0.18"	"0.00633492314956963"	"2.65463316317938E-06"	"0.000646039987347469"	"0.820918912977179"	"0.0516296236689925"	"2.15608010570422E-05"	"0.00306461909899948"	"0.99999998630615"	"997179.25"	"634414.296875"	""	"360934.53125"	"1838838.03125"	"1552075.71875"	"1260884.03125"	"1700177.484375"	"3894962.71875"	"4486458.21875"	"4097207.5"	"4079047.3828125"	"3780475.625"	"3216504.3125"	"2838549.15625"	"616864.828125"	"1274993.54695035"	"807197.873323254"	""	"513196.069855739"	"1838838.03125"	"1667067.68947146"	"1546522.76900943"	"1770977.28417988"	"4434440.62516971"	"5331933.45243446"	"5059706.94126972"	"5073217.78495608"	"5043799.3499795"	"3962254.25157476"	"5164865.03022522"	"3348578.76895274"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9JKF1"	"Ras GTPase-activating-like protein IQGAP1 [OS=Mus musculus]"	"0.000"	"15.102"	"5"	"5"	"14"	"5"	"1657"	"188.6"	"6.48"	"18.39"	"5"	"cell organization and biogenesis;developmental processes;signal transduction;other biological processes"	"plasma membrane;other membranes;cytoskeleton;nucleus;other cell component"	"enzyme regulator activity;cytoskeletal activity;other molecular function"	"Pf00307, Pf00612, Pf00616, Pf03836"	"29875"	"Iqgap1"	"G3UW45; mmu:29875; Q9JKF1"	"ENSMUSG00000030536"	"G13 signaling pathway; Regulation of actin cytoskeleton"	"RHO GTPases activate IQGAPs; Neutrophil degranulation; MAP2K and MAPK activation; RHOA GTPase cycle; RAC1 GTPase cycle; RHOQ GTPase cycle; RHOC GTPase cycle; RHOU GTPase cycle; RAC2 GTPase cycle; RHOV GTPase cycle; Nephrin family interactions"	"13"	"0"	"0.526"	"1.101"	"2.497"	"1.193"	"-0.93"	"0.14"	"1.32"	"0.25"	"0.290248818187235"	"0.914474720556577"	"0.0623869380454849"	"0.948341179509081"	"0.75696891783231"	"0.969809178169873"	"0.128182998388537"	"0.99999998630615"	"131641.015625"	"346384.2265625"	"420942.5546875"	"385427.3125"	"239645.2734375"	"259299.0625"	"241872.375"	"65603.21875"	"236897.421875"	"632959"	"544598.078125"	"349729.15625"	"483513.375"	"528364.953125"	"301455.65625"	""	"168316.223423086"	"440722.430769968"	"554699.390552792"	"548021.219540932"	"239645.2734375"	"278510.309633688"	"296665.772474774"	"68335.1069185833"	"269709.270002359"	"752240.431442102"	"672532.859536943"	"434967.287431174"	"645089.319027522"	"650866.928350382"	"548511.824676709"	""	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q61207"	"Prosaposin [OS=Mus musculus]"	"0.000"	"15.080"	"11"	"6"	"20"	"6"	"557"	"61.4"	"5.19"	"40.14"	"6"	"cell organization and biogenesis;protein metabolism;other metabolic processes;transport;developmental processes;signal transduction;other biological processes"	"non-structural extracellular;other cytoplasmic organelle;other cell component"	"signal transduction activity or receptor binding;other molecular function"	"Pf02199, Pf03489, Pf05184"	"19156"	"Psap"	"mmu:19156; Q60861; Q61207; Q64006; Q64219"	"ENSMUSG00000004207"	""	"Neutrophil degranulation; Platelet degranulation ; G alpha (i) signalling events; Peptide ligand-binding receptors; Glycosphingolipid metabolism"	"5"	"0"	"0.445"	"1.437"	"0.321"	"0.099"	"-1.17"	"0.52"	"-1.64"	"-3.33"	"0.270342592115506"	"0.78711697414377"	"0.343243936570232"	"0.00294020511427762"	"0.734430708580459"	"0.860997173138175"	"0.50611654960944"	"0.069791184554695"	"3507427.546875"	"3455639.90625"	"1499044.5"	"2227225.5"	"1164675.296875"	"289447.53125"	"1932282.234375"	"2370594.390625"	"4699486.375"	"5065055.125"	"4173527.4375"	"4319173.75"	"207121.9296875"	"1077274.84375"	"565427.09375"	"25657.1640625"	"4484597.41682502"	"4396788.02485368"	"1975374.21983581"	"3166788.6398234"	"1164675.296875"	"310892.452806859"	"2370018.49301782"	"2469312.08911077"	"5350396.089393"	"6019567.22711586"	"5153955.65030533"	"5371869.22053037"	"276335.984661801"	"1327042.15976797"	"1028819.46476817"	"139276.922486194"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q8R010"	"Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 [OS=Mus musculus]"	"0.000"	"14.993"	"11"	"1"	"5"	"1"	"320"	"35.4"	"7.83"	"10.05"	"1"	"cell organization and biogenesis;protein metabolism;other metabolic processes;developmental processes;other biological processes"	"cytosol;nucleus;other cell component"	"other molecular function"	"Pf00043, Pf16780, Pf18569"	"231872"	"Aimp2"	"E9QP67; mmu:231872; Q8R010; Q8R2Y6"	"ENSMUSG00000029610"	"Transcriptional activation by Nfe2l2 in response to phytochemicals"	""	"1"	"0"	""	""	"100.000"	"100.000"	""	""	"6.64"	"6.64"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"84192.7890625"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"103712.976574729"	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"n/a"	"High"	"High"	"High"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q8BKC5"	"Importin-5 [OS=Mus musculus]"	"0.000"	"14.763"	"5"	"3"	"19"	"3"	"1097"	"123.5"	"4.93"	"53.11"	"3"	"transport;other biological processes"	"nucleus;other cell component"	"other molecular function"	"Pf02985, Pf13646, Pf18808, Pf18816, Pf18829"	"70572"	"Ipo5"	"mmu:70572; Q3TEG2; Q7TQC6; Q8BKC5; Q9EQ30"	"ENSMUSG00000030662"	""	""	"0"	"0"	"1.413"	"5.946"	"3.195"	"0.760"	"0.50"	"2.57"	"1.68"	"-0.40"	"0.845465251523014"	"0.00123569365704512"	"0.0224231111847712"	"0.814608690407352"	"0.999998382916006"	"0.00345786544366408"	"0.0554676960886447"	"0.99999998630615"	"435375.21875"	"330289.13671875"	"328805.34765625"	"168116.0859375"	"783562.875"	"432119.30859375"	"209056.74609375"	"810454.25"	"2297476.5"	"2070567.609375"	"1336741.6875"	"2989703.625"	"1857326.421875"	"3194253.046875"	"823588.953125"	"139723.765625"	"556670.823634112"	"420243.821828119"	"433285.073995007"	"239036.465377416"	"783562.875"	"464134.660861493"	"256416.141243765"	"844203.666856974"	"2615692.07785443"	"2460767.08255399"	"1650763.64692985"	"3718372.4969725"	"2477990.26593456"	"3934844.00639556"	"1498556.32195382"	"758474.164448868"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"P46471"	"26S proteasome regulatory subunit 7 [OS=Mus musculus]"	"0.000"	"14.679"	"12"	"4"	"10"	"4"	"433"	"48.6"	"5.95"	"33.21"	"4"	"protein metabolism;other metabolic processes;other biological processes"	"cytosol;nucleus;other cell component"	"other molecular function"	"Pf00004, Pf17862"	"19181"	"Psmc2"	"mmu:19181; O08531; P46471; Q3TGX5; Q9DBA1"	"ENSMUSG00000028932"	"Proteasome degradation"	"Ub-specific processing proteases; Downstream TCR signaling; FCERI mediated NF-kB activation; Neddylation; Asymmetric localization of PCP proteins; Degradation of AXIN; Hedgehog 'on' state; Regulation of RUNX3 expression and activity; Antigen processing: Ubiquitination & Proteasome degradation; Autodegradation of Cdh1 by Cdh1:APC/C; APC/C:Cdc20 mediated degradation of Securin; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; Cdc20:Phospho-APC/C mediated degradation of Cyclin A; Separation of Sister Chromatids; Assembly of the pre-replicative complex; CDK-mediated phosphorylation and removal of Cdc6; The role of GTSE1 in G2/M progression after G2 checkpoint; MAPK6/MAPK4 signaling; UCH proteinases; Regulation of PTEN stability and activity; ABC-family proteins mediated transport; Regulation of RAS by GAPs; FBXL7 down-regulates AURKA during mitotic entry and in early mitosis; Activation of NF-kappaB in B cells; Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha; SCF(Skp2)-mediated degradation of p27/p21; Degradation of beta-catenin by the destruction complex; Autodegradation of the E3 ubiquitin ligase COP1; AUF1 (hnRNP D0) binds and destabilizes mRNA; Degradation of DVL; Hedgehog ligand biogenesis; Dectin-1 mediated noncanonical NF-kB signaling; Degradation of GLI1 by the proteasome; GLI3 is processed to GLI3R by the proteasome; NIK-->noncanonical NF-kB signaling; Orc1 removal from chromatin; G2/M Checkpoints; Ubiquitin Mediated Degradation of Phosphorylated Cdc25A; Ubiquitin-dependent degradation of Cyclin D; RUNX1 regulates transcription of genes involved in differentiation of HSCs; Regulation of RUNX2 expression and activity; Interleukin-1 signaling; KEAP1-NFE2L2 pathway; GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2; Neutrophil degranulation; Regulation of ornithine decarboxylase (ODC); Cross-presentation of soluble exogenous antigens (endosomes)"	"50"	"0"	"0.344"	"3.200"	"7.484"	"0.805"	"-1.54"	"1.68"	"2.90"	"-0.31"	"0.0108265249112162"	"0.00831137570534579"	"6.04356783930893E-05"	"0.895487830721989"	"0.0820801656059644"	"0.0160912099411637"	"0.000733026292767793"	"0.99999998630615"	"897357.8125"	"892766"	"899503.125"	"740453.1875"	"346445.25"	"115471.8984375"	"699313.078125"	"428061.359375"	"3481774.4375"	"3673249.390625"	"2682252.9375"	"2707196.96875"	"1987997.59765625"	"3228903.90625"	"1792601.5"	"448094.296875"	"1147361.84115642"	"1135912.00596366"	"1185325.24136992"	"1052816.04511803"	"346445.25"	"124027.113240403"	"857734.392047314"	"445886.944542713"	"3964023.05444465"	"4365475.02507775"	"3312356.96657049"	"3367011.58881169"	"2652327.9040635"	"3977528.70429749"	"3261717.26851851"	"2432427.62529554"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P62754"	"40S ribosomal protein S6 [OS=Mus musculus]"	"0.000"	"14.484"	"16"	"3"	"13"	"3"	"249"	"28.7"	"10.84"	"38.00"	"3"	"cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes;developmental processes;signal transduction;other biological processes"	"cytosol;ER/Golgi;translational apparatus;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf01092"	"105244208; 20104"	"Rps6"	"mmu:20104; P08227; P10660; P62754"	"ENSMUSG00000028495"	"Cytoplasmic ribosomal proteins; Focal adhesion: PI3K-Akt-mTOR signaling pathway; mRNA processing"	"L13a-mediated translational silencing of Ceruloplasmin expression; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Translation initiation complex formation; Formation of the ternary complex, and subsequently, the 43S complex; Ribosomal scanning and start codon recognition; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); mTORC1-mediated signalling"	"14"	"0"	"1.815"	"7.069"	"4.395"	"1.129"	"0.86"	"2.82"	"2.14"	"0.17"	"0.346705858916381"	"0.000831034697166166"	"0.000875206287042851"	"0.555378249918429"	"0.826226546848536"	"0.00242749608909064"	"0.00357693004269687"	"0.99999998630615"	"265005.8125"	"321927.4375"	""	""	"676195.125"	""	"458758.875"	"740838.328125"	"1660711.25"	"2211611.984375"	"2136934.75"	"2326635.84375"	"1608137.625"	"2719158.4375"	"1449343.921875"	"1455212.0625"	"338836.473825377"	"409604.802720273"	""	""	"676195.125"	""	"562685.408085703"	"771688.75744845"	"1890730.66045669"	"2628391.33863137"	"2638934.83247199"	"2893697.77643776"	"2145529.90475969"	"3349598.20753847"	"2637145.00852645"	"7899448.94673749"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P35980"	"60S ribosomal protein L18 [OS=Mus musculus]"	"0.000"	"14.260"	"24"	"4"	"21"	"4"	"188"	"21.6"	"11.78"	"51.94"	"4"	"protein metabolism;other metabolic processes"	"cytosol;ER/Golgi;translational apparatus;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf17135"	"19899"	"Rpl18"	"mmu:19899; P35980; Q9CQF1; Q9D987"	"ENSMUSG00000059070"	"Cytoplasmic ribosomal proteins"	"L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	"8"	"0"	"0.960"	"4.579"	"5.489"	"1.151"	"-0.06"	"2.20"	"2.46"	"0.20"	"0.971510323637623"	"8.95043414939067E-08"	"3.20634566675082E-08"	"0.378008652463246"	"0.999998382916006"	"1.02775674887831E-06"	"1.50698246337289E-06"	"0.99999998630615"	"1520234.25"	"1634138.0625"	"1527972.375"	"1332988.40625"	"1737240.875"	"1770341.75"	"2449923.875"	"1822201.875"	"7397387.375"	"8204049.625"	"7391864.375"	"7229597.625"	"6970644.125"	"9155651"	"5299635.625"	"2657859.625"	"1943771.75277454"	"2079197.7344522"	"2013494.08786484"	"1895314.39089971"	"1737240.875"	"1901504.86544835"	"3004925.87829125"	"1898083.08689683"	"8421974.08922696"	"9750106.76755116"	"9128331.3054347"	"8991639.42144189"	"9300028.3017599"	"11278398.4027955"	"9642920.09959737"	"14427880.9641068"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q61753"	"D-3-phosphoglycerate dehydrogenase [OS=Mus musculus]"	"0.000"	"13.977"	"11"	"5"	"20"	"5"	"533"	"56.5"	"6.54"	"28.09"	"5"	"cell cycle OR cell proliferation;cell organization and biogenesis;other metabolic processes;developmental processes;other biological processes"	""	"other molecular function"	"Pf00389, Pf02826, Pf19304"	"236539"	"Phgdh"	"mmu:236539; Q3TEE5; Q61753; Q75SV9; Q8C603"	"ENSMUSG00000053398"	""	"Serine biosynthesis"	"1"	"0"	"3.377"	"8.726"	"2.829"	"1.095"	"1.76"	"3.13"	"1.50"	"0.13"	"0.0694403272393261"	"0.000165999751747914"	"0.00400300745235171"	"0.866193120545844"	"0.297106403015477"	"0.000600846927522341"	"0.0124390975378863"	"0.99999998630615"	"1044498.703125"	"342470.53125"	"408944.0703125"	"511197.109375"	"2326712.421875"	"1786999.296875"	"2295697.765625"	"637496.84375"	"4688961.25"	"5204722.640625"	"4524255.21875"	"4136200.8125"	"4042314.71875"	"4631377"	"3442497.3125"	"2463456.5234375"	"1335496.20720887"	"435742.835340536"	"538888.321093894"	"726847.460519515"	"2326712.421875"	"1919396.55581223"	"2815761.62225121"	"664043.865651266"	"5338413.16548456"	"6185555.15399927"	"5587074.98567869"	"5144300.99844941"	"5393137.36504883"	"5705166.67351602"	"6263775.26238253"	"13372586.4022667"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P13439"	"Uridine 5'-monophosphate synthase [OS=Mus musculus]"	"0.000"	"13.583"	"9"	"2"	"6"	"2"	"481"	"52.3"	"6.61"	"12.88"	"2"	"other metabolic processes;transport;other biological processes"	"nucleus;other cell component"	"other molecular function"	"Pf00156, Pf00215"	"22247"	"Umps"	"mmu:22247; P13439; Q99L26"	"ENSMUSG00000022814"	""	"Pyrimidine biosynthesis"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"n/a"	"1"	"Acetyl [N-Term]"
